No,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Platform_LE
313," Jealousy, a venom that seeps through the veins, poisoning the heart and turning it into a breeding ground for discontent. ", Jealous ,2019-12-12 17:00:00, VenomousHeart ,Twitter, #Jealous #HeartOfDiscontent ,0.3142857142857143,0.3142857142857143, Australia ,2019,12,12,17,2
314," Devastated by the revelation of betrayal, the trust shattered like fragile glass, leaving shards of pain in its wake. ", Devastated ,2022-05-20 14:50:00, FragileTrust ,Instagram, #Devastated #ShatteredTrust ,0.5714285714285714,0.5714285714285714, Canada ,2022,5,20,14,1
315," Frustrated attempts to mend a broken connection, the threads of understanding slipping through the fingers like grains of sand. ", Frustrated ,2020-09-03 12:15:00, BrokenThreads ,Facebook, #Frustrated #SlippingThreads ,0.2571428571428571,0.2571428571428571, UK ,2020,9,3,12,0
316," Envious gazes cast upon the podium of success, a bitter pill swallowed, the taste lingering as a constant reminder of unattained heights. ", Envious ,2021-02-10 19:30:00, SuccessPill ,Twitter, #Envious #BitterPill ,0.42857142857142855,0.42857142857142855, USA ,2021,2,10,19,2
317," Dismissive gestures, a curtain drawn to shield the vulnerability, a stage where emotions take a backseat to the performance of indifference. ", Dismissive ,2018-08-18 14:40:00, CurtainShield ,Instagram, #Dismissive #IndifferencePerformance ,0.2,0.2, Australia ,2018,8,18,14,1
318," Despair like a heavy fog, enveloping every thought, blurring the path ahead, a journey in the labyrinth of utter hopelessness. ", Despair ,2022-02-28 21:00:00, FoggyLabyrinth ,Facebook, #Despair #LabyrinthOfHopelessness ,0.08571428571428572,0.08571428571428572, Canada ,2022,2,28,21,0
319," Bitterness, a bitter chill in the air, freezing moments into icicles of resentment that dangle precariously over the landscape of memory. ", Bitterness ,2019-10-15 10:30:00, IcyResentment ,Twitter, #Bitterness #IciclesOfResentment ,0.2857142857142857,0.2857142857142857, UK ,2019,10,15,10,2
320," Loneliness, a solitary moon in a starless sky, casting a cold glow on the landscape of isolation, where echoes bounce in empty spaces. ", Loneliness ,2017-12-01 18:50:00, SolitaryMoon ,Instagram, #Loneliness #StarlessSky ,0.3714285714285714,0.3714285714285714, USA ,2017,12,1,18,1
321," Yearning for the warmth of a vanished sun, a heartache painted in the hues of a sunset that never graced the horizon. ", Yearning ,2020-04-18 16:15:00, VanishedSunset ,Facebook, #Yearning #HuesOfSunset ,0.14285714285714285,0.14285714285714285, Australia ,2020,4,18,16,0
322," Fearful eyes scanning the shadows, a prisoner of the night, terrorized by the lurking monsters born from the mind's darkest corners. ", Fearful ,2023-01-07 03:30:00, NightPrisoner ,Twitter, #Fearful #LurkingMonsters ,0.3714285714285714,0.3714285714285714, India ,2023,1,7,3,2
323," Apprehensive whispers in the wind, a forecast of uncertainty, the mind's weather vane spinning wildly in the storm of doubt. ", Apprehensive ,2021-06-10 10:00:00, WindWhisperer ,Instagram, #Apprehensive #StormOfDoubt ,0.2571428571428571,0.2571428571428571, Canada ,2021,6,10,10,1
324," Overwhelmed by the maze of expectations, a minotaur of pressure lurking in the labyrinth, waiting to devour the spirit of resilience. ", Overwhelmed ,2020-02-22 15:20:00, MazeExplorer ,Facebook, #Overwhelmed #MinotaurOfPressure ,0.4857142857142857,0.4857142857142857, USA ,2020,2,22,15,0
325," Jealousy, a festering wound, the pain intensifying with each glance at the garden of others' achievements, blooming beyond the fence. ", Jealous ,2018-03-17 14:45:00, WoundedGarden ,Twitter, #Jealous #BloomingAchievements ,0.3142857142857143,0.3142857142857143, UK ,2018,3,17,14,2
326," Devastated, a heart in ruins, the echoes of shattered dreams reverberating in the chambers, a requiem for what once was whole. ", Devastated ,2022-10-28 11:15:00, RuinedHeart ,Instagram, #Devastated #EchoesOfShatteredDreams ,0.5714285714285714,0.5714285714285714, Australia ,2022,10,28,11,1
327," Frustrated attempts to untangle the knot of confusion, the threads of understanding slipping further into the labyrinth of miscommunication. ", Frustrated ,2020-11-01 12:30:00, KnotUntangler ,Facebook, #Frustrated #LabyrinthOfMiscommunication ,0.2571428571428571,0.2571428571428571, India ,2020,11,1,12,0
328," Envious eyes locked on the treasure chest of opportunities, a heartache fueled by the desire for keys that seem forever elusive. ", Envious ,2021-01-15 22:10:00, ElusiveKeys ,Twitter, #Envious #DesireForKeys ,0.42857142857142855,0.42857142857142855, USA ,2021,1,15,22,2
329," Dismissive gestures, a curtain drawn to shield the vulnerability, a stage where emotions take a backseat to the performance of indifference. ", Dismissive ,2018-08-18 14:00:00, IndifferentFort ,Instagram, #Dismissive #IndifferencePerformance ,0.2,0.2, Australia ,2018,8,18,14,1
330," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ", Frustrated ,2022-01-07 11:10:00, DreamMosaic ,Twitter, #Frustrated #MosaicOfDisappointment ,0.2857142857142857,0.2857142857142857, Canada ,2022,1,7,11,2
331," Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne. ", Loneliness ,2019-09-19 03:30:00, NocturnalEcho ,Facebook, #Loneliness #SolitaryNocturne ,0.3714285714285714,0.3714285714285714, Australia ,2019,9,19,3,0
332,Awe-struck by the breathtaking sunrise over the mountains.      , Awe           ,2022-04-03 06:15:00, NatureAdmirer  ,Instagram, #Awe #BreathtakingSunrise                   ,0.657142857142857,0.6428571428571428, USA               ,2022,4,3,6,1
333,Navigating through the challenges with determination.          , Determination ,2023-10-12 10:30:00, GoalPursuer    ,Twitter, #Determination #Challenges                  ,0.2857142857142857,0.2857142857142857, Canada            ,2023,10,12,10,2
334,Nostalgia hits while flipping through an old photo album.     , Nostalgia      ,2019-06-28 19:00:00, MemoryLane     ,Facebook, #Nostalgia #OldMemories                     ,0.4857142857142857,0.49999999999999994, UK                ,2019,6,28,19,0
335,Thrilled to witness the grandeur of a cultural festival.       , Thrill        ,2020-09-15 14:45:00, CultureEnthusiast ,Instagram, #Thrill #CulturalCelebration              ,1.0,1.0, India              ,2020,9,15,14,1
336,Calmness found in the rhythm of raindrops on the windowpane.   , Calmness      ,2017-11-08 21:20:00, RainWatcher    ,Twitter, #Calmness #RainyDays                        ,0.3714285714285714,0.35714285714285715, Australia          ,2017,11,8,21,2
337,Overwhelmed by the support received during a personal challenge., Overwhelmed   ,2021-05-20 17:30:00, PersonalJourney ,Facebook, #Overwhelmed #SupportiveCommunity          ,0.5714285714285714,0.5714285714285714, USA               ,2021,5,20,17,0
338,Excitement builds as the countdown to a long-awaited vacation begins. , Excitement ,2023-01-10 12:00:00, VacationDreamer ,Instagram, #Excitement #VacationCountdown        ,0.7142857142857142,0.7142857142857142, France            ,2023,1,10,12,1
339,"Reflecting on life's journey, grateful for the lessons learned. ", Gratitude   ,2018-12-05 08:45:00, LifeLearner   ,Twitter, #Gratitude #LifeLessons                    ,0.8571428571428572,0.8571428571428572, Brazil            ,2018,12,5,8,2
340,Bittersweet emotions arise while bidding farewell to a dear friend. , Bittersweet ,2020-03-15 18:30:00, FarewellSender ,Instagram, #Bittersweet #Farewell                     ,0.42857142857142855,0.42857142857142855, Japan             ,2020,3,15,18,1
341,Curiosity sparked by exploring a mysterious ancient ruin.      , Curiosity     ,2016-08-22 15:10:00, HistoryExplorer ,Facebook, #Curiosity #AncientDiscovery          ,0.3714285714285714,0.35714285714285715, Greece            ,2016,8,22,15,0
342,Admiration for the intricate details of a handcrafted masterpiece. , Admiration    ,2019-08-20 16:00:00, CraftEnthusiast ,Instagram, #Admiration #HandcraftedArt               ,0.5714285714285714,0.5714285714285714, USA               ,2019,8,20,16,1
343,Overjoyed by the warmth of a cozy fireplace on a winter evening.   , Overjoyed     ,2021-12-08 19:30:00, WinterLover     ,Twitter, #Overjoyed #WinterWarmth                  ,0.3714285714285714,0.35714285714285715, Canada            ,2021,12,8,19,2
344,Inspiration strikes while observing the colors of a vibrant sunset., Inspiration   ,2020-06-10 20:45:00, SunsetWatcher   ,Instagram, #Inspiration #ColorfulSunset             ,0.7142857142857142,0.7142857142857142, UK                ,2020,6,10,20,1
345,Motivated to achieve fitness goals after an invigorating workout.  , Motivation    ,2022-02-28 07:15:00, FitnessJunkie   ,Facebook, #Motivation #FitnessGoals                 ,1.0,1.0, Australia          ,2022,2,28,7,0
346,Gratitude for the simple joys found in a cup of morning coffee.    , Gratitude     ,2017-04-15 08:00:00, CoffeeLover     ,Twitter, #Gratitude #MorningCoffee                 ,0.4857142857142857,0.49999999999999994, India             ,2017,4,15,8,2
347,Feeling empowered after conquering a challenging hiking trail.     , Empowerment   ,2018-09-05 14:20:00, HikingExplorer  ,Instagram, #Empowerment #HikingAdventure             ,0.8571428571428572,0.8571428571428572, USA               ,2018,9,5,14,1
348,Amused by the antics of playful kittens during playtime.           , Amusement     ,2022-10-22 12:45:00, KittyObserver   ,Facebook, #Amusement #PlayfulKittens               ,0.2857142857142857,0.2857142857142857, Canada            ,2022,10,22,12,0
349,Contemplating life's mysteries under the starry night sky.         , Contemplation ,2016-07-02 23:30:00, Stargazer       ,Twitter, #Contemplation #StarryNight               ,0.657142857142857,0.6428571428571428, UK                ,2016,7,2,23,2
350,Joyful reunion with long-lost friends after years of separation.   , JoyfulReunion ,2020-11-18 17:10:00, FriendshipRenewal ,Instagram, #JoyfulReunion #Friendship               ,0.42857142857142855,0.42857142857142855, India             ,2020,11,18,17,1
351,Excitement builds while preparing for a surprise celebration.     , Excitement    ,2023-03-05 15:00:00, CelebrationPlanner ,Facebook, #Excitement #SurpriseCelebration         ,0.7142857142857142,0.7142857142857142, Australia          ,2023,3,5,15,0
352,Satisfaction derived from successfully completing a DIY project.  , Satisfaction  ,2015-12-01 11:30:00, DIYEnthusiast   ,Twitter, #Satisfaction #DIYProject                 ,0.5714285714285714,0.5714285714285714, USA               ,2015,12,1,11,2
353,Feeling blessed for the supportive community in times of need.    , Blessed       ,2021-09-10 09:45:00, CommunityHelper ,Instagram, #Blessed #SupportiveCommunity            ,0.3714285714285714,0.35714285714285715, UK                ,2021,9,10,9,1
354,Captivated by the serenity of a tranquil garden in full bloom.     , Serenity      ,2018-05-12 14:20:00, GardenEnthusiast ,Facebook, #Serenity #TranquilGarden                ,0.4857142857142857,0.49999999999999994, Canada            ,2018,5,12,14,0
355,Anticipation for an upcoming adventure in an exotic destination.   , Anticipation  ,2022-07-25 10:00:00, Wanderlust      ,Twitter, #Anticipation #AdventureAwaits           ,1.0,1.0, India             ,2022,7,25,10,2
356,Reflecting on personal growth achieved through life experiences.  , Reflection    ,2019-03-08 18:30:00, GrowthSeeker    ,Instagram, #Reflection #PersonalGrowth              ,0.8571428571428572,0.8571428571428572, USA               ,2019,3,8,18,1
357,Nostalgic memories flood in while revisiting childhood favorites. , Nostalgia     ,2017-01-28 21:15:00, ChildhoodMemories ,Facebook, #Nostalgia #ChildhoodFavorites           ,0.42857142857142855,0.42857142857142855, Australia          ,2017,1,28,21,0
358,Appreciation for the vibrant culture experienced during travel.   , Appreciation  ,2016-11-14 13:45:00, CultureExplorer ,Twitter, #Appreciation #CulturalExperience        ,0.657142857142857,0.6428571428571428, UK                ,2016,11,14,13,2
359,Confidence soars after overcoming public speaking anxiety.       , Confidence    ,2020-04-02 17:30:00, PublicSpeaker   ,Instagram, #Confidence #OvercomingAnxiety          ,0.2857142857142857,0.2857142857142857, USA               ,2020,4,2,17,1
360,Contentment in the midst of a family gathering filled with laughter. , Contentment   ,2023-01-15 19:00:00, FamilyCelebration ,Facebook, #Contentment #FamilyLaughter             ,0.5714285714285714,0.5714285714285714, Canada            ,2023,1,15,19,0
361,Enthusiasm for learning new skills and expanding knowledge.      , Enthusiasm    ,2018-08-07 12:15:00, LifelongLearner ,Twitter, #Enthusiasm #SkillBuilding               ,0.7142857142857142,0.7142857142857142, India             ,2018,8,7,12,2
362,Surprise and delight at discovering a hidden gem in the city.    , Surprise      ,2019-10-18 16:45:00, CityExplorer    ,Instagram, #Surprise #HiddenGem                      ,0.3714285714285714,0.35714285714285715, UK                ,2019,10,18,16,1
363,A sense of accomplishment after completing a challenging workout., Accomplishment ,2022-06-30 07:00:00, FitnessAchiever ,Facebook, #Accomplishment #FitnessSuccess         ,0.4857142857142857,0.49999999999999994, Australia          ,2022,6,30,7,0
364,Wonderment at the beauty of a double rainbow after the rain.     , Wonderment    ,2017-06-12 18:20:00, RainbowChaser   ,Twitter, #Wonderment #DoubleRainbow               ,0.8571428571428572,0.8571428571428572, USA               ,2017,6,12,18,2
365,Optimism for a bright future amidst challenging times.           , Optimism      ,2021-07-05 09:30:00, FutureOptimist  ,Instagram, #Optimism #BrightFuture                  ,0.42857142857142855,0.42857142857142855, Canada            ,2021,7,5,9,1
366,Pride in achieving a personal milestone in career progression.   , Pride         ,2016-04-15 14:50:00, CareerAchiever  ,Facebook, #Pride #CareerMilestone                  ,0.657142857142857,0.6428571428571428, UK                ,2016,4,15,14,0
367,Happiness blooms like flowers in a garden on a sunny day.        , Happiness     ,2020-02-10 11:15:00, SunnyDayEnthusiast ,Twitter, #Happiness #SunnyDay                      ,0.2857142857142857,0.2857142857142857, India             ,2020,2,10,11,2
368,Elation over discovering a rare book in a quaint bookstore.      , Elation       ,2018-09-22 16:30:00, Bookworm        ,Instagram, #Elation #RareBookDiscovery              ,1.0,1.0, USA               ,2018,9,22,16,1
369,Curiosity piqued by the mysteries of an ancient archaeological site., Curiosity   ,2015-11-08 10:00:00, ArchaeologyEnthusiast ,Facebook, #Curiosity #AncientMysteries            ,0.3714285714285714,0.35714285714285715, Australia          ,2015,11,8,10,0
